display_position,editorial_player_key,editorial_team_abbr,editorial_team_full_name,editorial_team_key,eligible_positions,is_undroppable,player_id,player_key,position_type,primary_position,uniform_number,bye_weeks.week,headshot.size,headshot.url,name.ascii_first,name.ascii_last,name.first,name.full,name.last,draft_analysis.average_pick,draft_analysis.average_round,draft_analysis.average_cost,draft_analysis.percent_drafted,status,has_player_notes,player_notes_last_timestamp
RB,nfl.p.24998,Jax,Jacksonville Jaguars,nfl.t.30,['RB'],0,24998,273.p.24998,O,RB,49,6,small,https://s.yimg.com/iu/api/res/1.2/4MMC561y.aX9sro0aOXvCg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/24998.png,Bruce,Miller,Bruce,Bruce Miller,Miller,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25005,KC,Kansas City Chiefs,nfl.t.12,['TE'],0,25005,273.p.25005,O,TE,82,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Ryan,Taylor,Ryan,Ryan Taylor,Taylor,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25007,Bal,Baltimore Ravens,nfl.t.33,['RB'],0,25007,273.p.25007,O,RB,40,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Shaun,Chapas,Shaun,Shaun Chapas,Chapas,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25008,NYG,New York Giants,nfl.t.19,['RB'],0,25008,273.p.25008,O,RB,33,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Da'Rel,Scott,Da'Rel,Da'Rel Scott,Scott,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25010,KC,Kansas City Chiefs,nfl.t.12,['RB'],0,25010,273.p.25010,O,RB,38,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Shane,Bannon,Shane,Shane Bannon,Bannon,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25012,Buf,Buffalo Bills,nfl.t.2,['RB'],0,25012,273.p.25012,O,RB,39,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Anthony,Allen,Anthony,Anthony Allen,Allen,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25014,NYJ,New York Jets,nfl.t.20,['WR'],0,25014,273.p.25014,O,WR,16,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Scotty,McKnight,Scotty,Scotty McKnight,McKnight,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25019,Pit,Pittsburgh Steelers,nfl.t.23,['RB'],0,25019,273.p.25019,O,RB,20,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Baron,Batch,Baron,Baron Batch,Batch,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25023,Jax,Jacksonville Jaguars,nfl.t.30,['WR'],0,25023,273.p.25023,O,WR,15,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Stephen,Burton,Stephen,Stephen Burton,Burton,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25025,Min,Minnesota Vikings,nfl.t.16,['TE'],0,25025,273.p.25025,O,TE,88,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Daniel,Hardy,Daniel,Daniel Hardy,Hardy,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25027,Sea,Seattle Seahawks,nfl.t.26,['RB'],0,25027,273.p.25027,O,RB,36,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Stanley,Havili,Stanley,Stanley Havili,Havili,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25028,Det,Detroit Lions,nfl.t.8,['TE'],0,25028,273.p.25028,O,TE,89,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,David,Ausberry,David,David Ausberry,Ausberry,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25036,SF,San Francisco 49ers,nfl.t.25,['WR'],0,25036,273.p.25036,O,WR,19,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,DeMarco,Sampson,DeMarco,DeMarco Sampson,Sampson,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25044,Phi,Philadelphia Eagles,nfl.t.21,['RB'],0,25044,273.p.25044,O,RB,43,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Graig,Cooper,Graig,Graig Cooper,Cooper,0.0,0.0,0.0,0.0,,,
QB,nfl.p.25046,Dal,Dallas Cowboys,nfl.t.6,['QB'],0,25046,273.p.25046,O,QB,14,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jerrod,Johnson,Jerrod,Jerrod Johnson,Johnson,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25050,Cle,Cleveland Browns,nfl.t.5,['TE'],0,25050,273.p.25050,O,TE,88,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Martell,Webb,Martell,Martell Webb,Webb,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25052,Pit,Pittsburgh Steelers,nfl.t.23,['RB'],0,25052,273.p.25052,O,RB,38,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,John,Clay,John,John Clay,Clay,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25056,Ind,Indianapolis Colts,nfl.t.11,['TE'],0,25056,273.p.25056,O,TE,47,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Weslye,Saunders,Weslye,Weslye Saunders,Saunders,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25070,TB,Tampa Bay Buccaneers,nfl.t.27,['TE'],0,25070,273.p.25070,O,TE,86,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kyle,Adams,Kyle,Kyle Adams,Adams,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25077,Cle,Cleveland Browns,nfl.t.5,['RB'],0,25077,273.p.25077,O,RB,48,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Robert,Hughes,Robert,Robert Hughes,Hughes,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25084,Cle,Cleveland Browns,nfl.t.5,['TE'],0,25084,273.p.25084,O,TE,87,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Andre,Smith,Andre,Andre Smith,Smith,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25087,Pit,Pittsburgh Steelers,nfl.t.23,['WR'],0,25087,273.p.25087,O,WR,14,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jimmy,Young,Jimmy,Jimmy Young,Young,0.0,0.0,0.0,0.0,,,
QB,nfl.p.25100,Sea,Seattle Seahawks,nfl.t.26,['QB'],0,25100,273.p.25100,O,QB,6,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Josh,Portis,Josh,Josh Portis,Portis,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25102,Was,Washington Commanders,nfl.t.28,['RB'],0,25102,273.p.25102,O,RB,45,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Dorson,Boyce,Dorson,Dorson Boyce,Boyce,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25105,Sea,Seattle Seahawks,nfl.t.26,['WR'],0,25105,273.p.25105,O,WR,89,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Doug,Baldwin,Doug,Doug Baldwin,Baldwin,136.8,14.4,2.8,0.22,,,
WR,nfl.p.25106,Sea,Seattle Seahawks,nfl.t.26,['WR'],0,25106,273.p.25106,O,WR,83,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Ricardo,Lockette,Ricardo,Ricardo Lockette,Lockette,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25107,KC,Kansas City Chiefs,nfl.t.12,['WR'],0,25107,273.p.25107,O,WR,14,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Armon,Binns,Armon,Armon Binns,Binns,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25112,TB,Tampa Bay Buccaneers,nfl.t.27,['WR'],0,25112,273.p.25112,O,WR,8,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Greg,Ellingson,Greg,Greg Ellingson,Ellingson,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25114,Atl,Atlanta Falcons,nfl.t.1,['TE'],0,25114,273.p.25114,O,TE,87,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Tommy,Gallarda,Tommy,Tommy Gallarda,Gallarda,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25117,Jax,Jacksonville Jaguars,nfl.t.30,['RB'],0,25117,273.p.25117,O,RB,35,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,DuJuan,Harris,DuJuan,DuJuan Harris,Harris,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25123,Mia,Miami Dolphins,nfl.t.15,['WR'],0,25123,273.p.25123,O,WR,16,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Raymond,Webber,Raymond,Raymond Webber,Webber,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25125,LAC,Los Angeles Chargers,nfl.t.24,['TE'],0,25125,273.p.25125,O,TE,86,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kyle,Miller,Kyle,Kyle Miller,Miller,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25126,Jax,Jacksonville Jaguars,nfl.t.30,['RB'],0,25126,273.p.25126,O,RB,39,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Richard,Murphy,Richard,Richard Murphy,Murphy,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25127,Dal,Dallas Cowboys,nfl.t.6,['WR'],0,25127,273.p.25127,O,WR,85,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jamar,Newsome,Jamar,Jamar Newsome,Newsome,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25136,LAR,Los Angeles Rams,nfl.t.14,['TE'],0,25136,273.p.25136,O,TE,81,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Cameron,Graham,Cameron,Cameron Graham,Graham,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25141,Ten,Tennessee Titans,nfl.t.10,['WR'],0,25141,273.p.25141,O,WR,19,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,James,Kirkendoll,James,James Kirkendoll,Kirkendoll,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25143,Ten,Tennessee Titans,nfl.t.10,['WR'],0,25143,273.p.25143,O,WR,15,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,O.J.,Murdock,O.J.,O.J. Murdock,Murdock,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25144,Mia,Miami Dolphins,nfl.t.15,['WR'],0,25144,273.p.25144,O,WR,19,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Michael,Preston,Michael,Michael Preston,Preston,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25146,NYG,New York Giants,nfl.t.19,['WR'],0,25146,273.p.25146,O,WR,89,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kris,Adams,Kris,Kris Adams,Adams,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25151,Cin,Cincinnati Bengals,nfl.t.4,['WR'],0,25151,273.p.25151,O,WR,11,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Dane,Sanzenbacher,Dane,Dane Sanzenbacher,Sanzenbacher,0.0,0.0,0.0,0.0,,,
QB,nfl.p.25152,Ind,Indianapolis Colts,nfl.t.11,['QB'],0,25152,273.p.25152,O,QB,9,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Trevor,Vittatoe,Trevor,Trevor Vittatoe,Vittatoe,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25158,Buf,Buffalo Bills,nfl.t.2,['RB'],0,25158,273.p.25158,O,RB,42,8,small,https://s.yimg.com/iu/api/res/1.2/S5g.bNBQQ_B8CIISlylYJQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/25158.1.png,Patrick,DiMarco,Patrick,Patrick DiMarco,DiMarco,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25163,NYJ,New York Jets,nfl.t.20,['WR'],0,25163,273.p.25163,O,WR,18,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Vidal,Hazelton,Vidal,Vidal Hazelton,Hazelton,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25164,Den,Denver Broncos,nfl.t.7,['WR'],0,25164,273.p.25164,O,WR,19,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Cameron,Kenney,Cameron,Cameron Kenney,Kenney,0.0,0.0,0.0,0.0,,,
TE,nfl.p.25169,LAC,Los Angeles Chargers,nfl.t.24,['TE'],0,25169,273.p.25169,O,TE,46,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brad,Taylor,Brad,Brad Taylor,Taylor,0.0,0.0,0.0,0.0,,,
QB,nfl.p.25171,Ind,Indianapolis Colts,nfl.t.11,['QB'],0,25171,273.p.25171,O,QB,16,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Scott,Tolzien,Scott,Scott Tolzien,Tolzien,0.0,0.0,0.0,0.0,,,
RB,nfl.p.25175,Hou,Houston Texans,nfl.t.34,['RB'],0,25175,273.p.25175,O,RB,32,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Chad,Spann,Chad,Chad Spann,Spann,0.0,0.0,0.0,0.0,,,
WR,nfl.p.25178,NO,New Orleans Saints,nfl.t.18,['WR'],0,25178,273.p.25178,O,WR,80,6,small,https://s.yimg.com/iu/api/res/1.2/pDgSzKDMRBaLZ8pAquB0yQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08262021/25178.png,Chris,Hogan,Chris,Chris Hogan,Hogan,0.0,0.0,0.0,0.0,,,
